"name","city","state","country","address","Longitude","Latitude","Municipalities","Website",""
"Saint William Cemetery","Yale"," South Dakota"," United States","19801-19807 412th Ave Yale, Beadle, South Dakota, 57386 United States","-97.972649153445","44.51343710826"," Beadle","",""
"Cannon, Jones, Leggett, Paramore, Ross, Sutton, Tingen Families","Pactolus"," North Carolina"," United States","4275 Old Pactolus Road Pactolus, Pitt, North Carolina United States","-77.31331","35.61415"," Pitt","",""
"Saint Wilfrid Cemetery","Woonsocket"," South Dakota"," United States","W 11th St Woonsocket, Sanborn, South Dakota, 57385 United States","-98.288177966927","44.060086223372"," Sanborn","",""
"Saint Vencels Bohemian National Cemetery","Pukwana"," South Dakota"," United States","261st Street Pukwana, Brule, South Dakota, 57369 United States","-99.15235437302","43.60077609244"," Brule","",""
"East Sweden Cemetery","Brockport"," New York"," United States","4606 Sweden Walker Rd Brockport, Monroe, New York, 14420 United States","-77.900284","43.195"," Monroe","",""
"East Sidney Cemetery aka Union Church Cemetery","Franklin"," New York"," United States","480 Union Church Rd Franklin, Delaware, New York, 13775 United States","-75.248922967651","42.34215707275"," Delaware","",""
"Saint Wenceslaus Catholic Cemetery","Tabor"," South Dakota"," United States","224 North Vyborny Street Tabor, Bon Homme, South Dakota, 57063 United States","-97.657175394312","42.950753560432"," Bon Homme","",""
"East Settlement Cemetery","Sullivan"," New York"," United States","8901-8977 Hamilton Brown Road Sullivan, Madison, New York, 13030 United States","-75.938193","43.155728"," Madison","",""
"Blooming Grove Cemetery","McKenzie"," Tennessee"," United States","1498 Blooming Grove S McKenzie, Weakley, Tennessee, 38201 United States","-88.599152055151","36.119967306143"," Weakley","",""
"Bloomer Cemetery","Eidson"," Tennessee"," United States","391 Mountain Valley Rd Eidson, Hawkins, Tennessee, 37731 United States","-83.0606791027","36.498537561804"," Hawkins","",""
"Blooming Grove Cemetery","Palmersville"," Tennessee"," United States","531 Blooming Grove Rd Palmersville, Weakley, Tennessee, 38241 United States","-88.612552762153","36.382633549288"," Weakley","",""
"Bloomer Cemetery","Eidson"," Tennessee"," United States","128 Gravely Valley Rd Eidson, Hawkins, Tennessee, 37731 United States","-83.030281","36.547218"," Hawkins","",""
"Bloody Branch Cemetery","Waynesboro"," Tennessee"," United States","1421 Savannah Highway Waynesboro, Wayne, Tennessee, 38485 United States","-87.896667","35.314442"," Wayne","",""
"Bloomer Cemetery","Mooresburg"," Tennessee"," United States","Rock Ridge Rd Mooresburg, Hancock, Tennessee, 37811 United States","-83.253154733776","36.418491907134"," Hancock","",""
"Bloodworth Cemetery","Greenbrier"," Tennessee"," United States","3561 Worsham Springs Rd Greenbrier, Robertson, Tennessee, 37073 United States","-86.801449531853","36.465464373224"," Robertson","",""
"Fowler Cemetery","Huger"," South Carolina"," United States","949 Green Bay Rd Huger, Berkeley, South Carolina, 29450 United States","-79.755829","33.024719"," Berkeley","",""
"Fowler Cemetery","Loris"," South Carolina"," United States","Unnamed Rd Loris, Horry, South Carolina, 29569 United States","-78.890225180448","34.123351734367"," Horry","",""
"Fouts Cemetery","Batesburg"," South Carolina"," United States","Double Bridges Rd Batesburg, Saluda, South Carolina, 29006 United States","-81.582978237807","33.963730391036"," Saluda","",""
"Four Bridges Cemetery","Sumter"," South Carolina"," United States","2280 4 Bridges Rd Sumter, Sumter, South Carolina, 29153 United States","-80.415397308559","33.985101139854"," Sumter","",""
"Blountville Cemetery","Blountville"," Tennessee"," United States","152 County Hill Rd Blountville, Sullivan, Tennessee, 37617 United States","-82.332346778486","36.53220322052"," Sullivan","",""
"Foulk Cemetery","Leesville"," South Carolina"," United States","Beulah Rd Leesville, Saluda, South Carolina, 29070 United States","-81.576668","33.953331"," Saluda","",""
"Saint Vincent Cemetery","Springfield"," South Dakota"," United States","414th Ave Springfield, Bon Homme, South Dakota, 57062 United States","-97.91333","42.87444"," Bon Homme","",""
"Blooming Grove Baptist Cemetery","Woodlawn"," Tennessee"," United States","Lylewood Road Woodlawn, Montgomery, Tennessee, 37191 United States","-87.550346774368","36.501172834352"," Montgomery","",""
"Foster Chapel Cemetery","Jonesville"," South Carolina"," United States","326-498 State Road S-44-13 Jonesville, Union, South Carolina, 29353 United States","-81.584751337553","34.826872395562"," Union","",""
"Foster Chapel Baptist Church Cemetery","Spartanburg"," South Carolina"," United States","2800 Stone Station Road Spartanburg, South Carolina, 29376 United States","-81.955138880684","34.865137124658","","",""
"Calvary Cemetery","Dennison"," Ohio"," United States","800 N 6th St Dennison, Tuscarawas, Ohio, 44621 United States","-81.328888","40.399719"," Tuscarawas","",""
"Calmoutier Cemetery","Fredericksburg"," Ohio"," United States","4505 County Road 229 Fredericksburg, Holmes, Ohio, 44627 United States","-81.779167","40.666939"," Holmes","",""
"Foster-Woolbright Cemetery","Jonesville"," South Carolina"," United States","1664-1798 State Road S-44-13 Jonesville, Union, South Carolina, 29353 United States","-81.522217","34.840279"," Union","",""
"Calloway Cemetery","Crown City"," Ohio"," United States","652-722 Sowards Ridge Rd Crown City, Gallia, Ohio, 45623 United States","-82.26722","38.621391"," Gallia","",""
"Calvary Cemetery","Mendon"," Ohio"," United States","964 Cor Barber Werner Rd Mendon, Auglaize, Ohio, 45862 United States","-84.436453529139","40.640850575417"," Auglaize","",""
"Callicoat Cemetery","Scottown"," Ohio"," United States","Vehicle Trail Scottown, Lawrence, Ohio, 45678 United States","-82.398888","38.594719"," Lawrence","",""
"Fox Branch Cemetery","Conway"," South Carolina"," United States","501-583 Shannon Ln Conway, Horry, South Carolina, 29526 United States","-78.946252350984","33.957715126709"," Horry","",""
"Calland Cemetery","De Graff"," Ohio"," United States","7650 Calland Road De Graff, Champaign, Ohio, 43318 United States","-83.869171","40.233059"," Champaign","",""
"Fountain Inn Municipal Cemetery","Fountain Inn"," South Carolina"," United States","207-211 S Carolina 418 Fountain Inn, Greenville, South Carolina, 29644 United States","-82.192903137687","34.69186167174"," Greenville","",""
"Gum Spring Cemetery","Webbers Falls"," Oklahoma"," United States","N4405 Webbers Falls, Muskogee, Oklahoma, 74470 United States","-95.178326388881","35.472502542071"," Muskogee","",""
"Gyp Cemetery","Butler"," Oklahoma"," United States","N2205 Rd Butler, Custer, Oklahoma, 73620 United States","-99.067312027841","35.696869089618"," Custer","",""
"Gritts Cemetery","Webbers Falls"," Oklahoma"," United States","E107 Webbers Falls, Muskogee, Oklahoma, 74470 United States","-95.155281","35.46389"," Muskogee","",""
"Grissom Cemetery","Rocky"," Oklahoma"," United States","N2190 Rd Rocky, Washita, Oklahoma, 73661 United States","-99.077217","35.18222"," Washita","",""
"Calvary Cemetery","Cleveland"," Ohio"," United States","10000 Miles Avenue, Garfield Heights Cleveland, Cuyahoga, Ohio, 44105 United States","-81.606052835937","41.438859153073"," Cuyahoga","",""
"Calvary Catholic Cemetery","Middletown"," Ohio"," United States","1401-1699 Plum St Middletown, Butler, Ohio, 45042 United States","-84.3957797202377","39.5200806934004"," Butler","",""
"Wildwood Cemetery","Seabrook"," New Hampshire"," United States","11-39 Parkersville Ln Seabrook, Rockingham, New Hampshire, 03874 United States","-70.850799964283","42.865425316589"," Rockingham","",""
"Greenwood Cemetery","Milburn"," Oklahoma"," United States","Milburn, Johnston, Oklahoma, 73450 United States","-96.526108","34.28611"," Johnston","",""
"Willard Hill Cemetery","Harrisville"," New Hampshire"," United States","Roxbury Rd Harrisville, Cheshire, New Hampshire, 03450 United States","-72.152178185179","42.934711145093"," Cheshire","",""
"Wilder Cemetery","Rindge"," New Hampshire"," United States","Hampshire Rd Rindge, Cheshire, New Hampshire, 03461 United States","-71.940497285541","42.739603649378"," Cheshire","",""
"Callison Cemetery","Springfield"," Ohio"," United States","1700 Ballentine Pike Springfield, Clark, Ohio, 45502 United States","-83.882217","39.951672"," Clark","",""
"Wiggin Cemetery","Epping"," New Hampshire"," United States","134-174 Camp Lee Rd Epping, Rockingham, New Hampshire, 03042 United States","-71.014442","43.08028"," Rockingham","",""
"Gyp Valley Evergreen","Laverne"," Oklahoma"," United States","E0180 Road Laverne, Harper, Oklahoma, 73848 United States","-99.691971540958","36.754495164816"," Harper","",""
"Whittier Cemetery","Deerfield"," New Hampshire"," United States","1-21 Whittier Rd Deerfield, Rockingham, New Hampshire, 03037 United States","-71.28128052413","43.172745400437"," Rockingham","",""
"Greenwood Cemetery","Porter"," Oklahoma"," United States","5th St Porter, Wagoner, Oklahoma, 74454 United States","-95.522419917938","35.87733576299"," Wagoner","",""
"Calvary Catholic Cemetery","Evanston"," Ohio"," United States","1721 Duck Creek Rd Evanston, Hamilton, Ohio, 45207 United States","-84.46972","39.14028"," Hamilton","",""
"Whitefield Cemetery","Whitefield"," New Hampshire"," United States","Cemetery Rd Whitefield, Coos, New Hampshire, 03598 United States","-71.618332","44.379169"," Coos","",""
"Whitehouse Cemetery","Union"," New Hampshire"," United States","New Hampshire 153 Union, Strafford, New Hampshire, 03887 United States","-71.06028","43.46611"," Strafford","",""
"Whittemores Cemetery","Bristol"," New Hampshire"," United States","Mayhew Turnpike Bristol, Grafton, New Hampshire, 03222 United States","-71.743659057427","43.664819662181"," Grafton","",""
"Ladies Evergreen Cemetery","Superior"," Nebraska"," United States","Nebraska 14 Superior, Nuckolls, Nebraska, 68978 United States","-98.065205368338","40.037620460767"," Nuckolls","",""
"Greenwood Cemetery","Eufaula"," Oklahoma"," United States","N 3rd St Eufaula, McIntosh, Oklahoma, 74432 United States","-95.585281","35.294441"," McIntosh","",""
"Grimes Cemetery","Kingfisher"," Oklahoma"," United States","E0820 Rd Kingfisher, Kingfisher, Oklahoma, 73750 United States","-97.82444","35.826939"," Kingfisher","",""
"Wiggin Cemetery","Meredith Meredith Town"," New Hampshire"," United States","55 Daniel Webster Highway Meredith Meredith Town, Belknap, New Hampshire, 03253 United States","-71.488175","43.628843"," Belknap","",""
"Kramer Community Cemetery","Crete"," Nebraska"," United States","10655-11399 W Panama Rd Crete, Lancaster, Nebraska, 68333 United States","-96.8753656799011","40.595271853327"," Lancaster","",""
"Koch Cemetery","Campbell"," Nebraska"," United States","Nebraska 4 Campbell, Franklin, Nebraska, 68932 United States","-98.746800449173","40.292921313445"," Franklin","",""
"Kowanda Cemetery","Lost Creek"," Nebraska"," United States","Road 171 Road 171 Lost Creek, Garden, Nebraska, 69154 United States","-102.4178306155","41.283482214678"," Garden","",""
"Wiggin  Cemetery (#56 ) - Wakefield","Sanbornville Wakefield"," New Hampshire"," United States","401-499 Province Lake Road Sanbornville Wakefield, Carroll, New Hampshire, 03872 United States","-71.025821","43.57194"," Carroll","",""
"Laclede Cemetery","Polk"," Nebraska"," United States","County Road 125 Polk, Polk, Nebraska, 68654 United States","-97.789274866848","41.105111829016"," Polk","",""
"Woodlawn Cemetery","Lakewood"," New Jersey"," United States","350 Courtney Rd Lakewood, Ocean, New Jersey, 08701 United States","-74.218203082084","40.104995070081"," Ocean","",""
"Woodruff United Methodist Cemetery ","Bridgeton"," New Jersey"," United States","1-29 East Finley Road Bridgeton, Cumberland, New Jersey United States","-75.187417","39.470083410991"," Cumberland","",""
"Woodland","Cape May"," New Jersey"," United States","253 Goshen Road Cape May, New Jersey, 08230 United States","-74.741186956912","39.185534743264","","",""
"La Borde Cemetery","Gretna"," Nebraska"," United States","20256 76 Glenmore Dr Gretna, Sarpy, Nebraska, 68028 United States","-96.233388417098","41.146668672014"," Sarpy","",""
"Kumm Cemetery","Wisner Bismark"," Nebraska"," United States","2nd Road Wisner Bismark, Cuming, Nebraska, 68791 United States","-97.000217850946","41.904311476626"," Cuming","",""
"L'eau Qui Court Cemetery","Niobrara"," Nebraska"," United States","525 Ave Niobrara, Knox, Nebraska, 68760 United States","-98.023010355826","42.745421292939"," Knox","",""
"Windsor United Methodist Church","Robbinsville Township"," New Jersey"," United States","Edinburg Windsor Road Robbinsville Township, Mercer, New Jersey, 08550 United States","-74.582435083796","40.243292810623"," Mercer","",""
"Koch Cemetery","Stanton"," Nebraska"," United States","Stanton, Stanton, Nebraska United States","-97.173264478975","41.985476909406"," Stanton","",""
"Saint Michael Cemetery","Ray"," North Dakota"," United States","115th Ave NW Ray, Williams, North Dakota, 58849 United States","-103.17887002711","48.348173131226"," Williams","",""
"Woodside Cemetery","Dumont"," New Jersey"," United States","123-159 McKinley Ave Dumont, Bergen, New Jersey, 07628 United States","-74.002500314796","40.940585301627"," Bergen","",""
"Woodbridge Memorial Gardens Mausoleum","Iselin Woodbridge Township"," New Jersey"," United States","910 U.S. Highway 1 Iselin Woodbridge Township, Middlesex, New Jersey, 08830 United States","-74.296769","40.56693"," Middlesex","",""
"Saint Mathew Cemetery","Hazen"," North Dakota"," United States","County Road 27 Hazen, Mercer, North Dakota, 58545 United States","-101.62760518783","47.309909137344"," Mercer","",""
"Saint Mary Cemetery","Hague"," North Dakota"," United States","17th Ave SE Hague, Emmons, North Dakota, 58542 United States","-100.02621623811","46.028542958753"," Emmons","",""
"Saint Mathis Cemetery","Rugby"," North Dakota"," United States","4532 21st Avenue Northeast Rugby, Pierce, North Dakota, 58368 United States","-100.17003513624","48.071495535684"," Pierce","",""
"Woodbury Memorial Park","Woodbury"," New Jersey"," United States","877 Kings Hwy Woodbury, Gloucester, New Jersey, 08096 United States","-75.175361900791","39.826548406025"," Gloucester","",""
"Woodland Cemetery","Newark"," New Jersey"," United States","670 South 10th Street Newark, Essex, New Jersey, 07108 United States 
                         
                    ","-74.201676352412","40.72848488644"," Essex","http://newarkcemeteries.com/woodland.php",""
"Woodbridge Mausoleum","Fords"," New Jersey"," United States","538-574 U.S. 1 Fords, Middlesex, New Jersey, 08863 United States","-74.309998","40.555"," Middlesex","",""
"Saint Mary Cemetery","Hague"," North Dakota"," United States","4th Ave Hague, Emmons, North Dakota, 58542 United States","-99.99917","46.025"," Emmons","",""
"Woodbine Cemetery","Oceanport"," New Jersey"," United States","24 Burntmill Cir Oceanport, Monmouth, New Jersey, 07757 United States","-74.028830456314","40.301895288137"," Monmouth","",""
"Roberts Cemetery","Prineville"," Oregon"," United States","Unnamed Rd Prineville, Crook, Oregon, 97754 United States","-120.68744365071","44.075986189571"," Crook","",""
"Saint Michael Cemetery","Rolla"," North Dakota"," United States","4987-4993 99th St NE Rolla, Rolette, North Dakota, 58367 United States","-99.616472730164","48.849340440688"," Rolette","",""
"Saint Matthew Cemetery","McLean"," North Dakota"," United States","2855 25th Street Northwest McLean, North Dakota, 58759 United States","-101.19735868445","47.77541572243","","",""
"Riverside VFW Cemetery","Siletz"," Oregon"," United States","Unnamed Rd Siletz, Lincoln, Oregon, 97380 United States","-123.86914461514","44.722850548961"," Lincoln","",""
"Saint Mary Cemetery","Fairfield"," North Dakota"," United States","2255 U.S. 85 Fairfield, Billings, North Dakota, 58627 United States","-103.2025","47.10361"," Billings","",""
"Riverside Cemetery","Siletz"," Oregon"," United States","2482-2538 Logsden Rd Siletz, Lincoln, Oregon, 97380 United States","-123.8808955542","44.716167906721"," Lincoln","",""
"Craig Cemetery","Oil City"," Pennsylvania"," United States","1085-1115 Old State Rd Oil City, Venango, Pennsylvania, 16301 United States","-79.589275153644","41.372616662432"," Venango","",""
"Coy Cemetery","Huntingdon"," Pennsylvania"," United States","Unnamed Rd Huntingdon, Huntingdon, Pennsylvania, 16652 United States","-77.87846751744","40.578824286146"," Huntingdon","",""
"Rock Creek Cemetery","Canby"," Oregon"," United States","7201-7399 South Sconce Road Canby, Clackamas, Oregon, 97013 United States","-122.71485420353","45.158557387035"," Clackamas","",""
"Saint Mary Cemetery","New England"," North Dakota"," United States","3rd Avenue East New England, Hettinger, North Dakota, 58647 United States","-102.86530212303","46.54975835064"," Hettinger","",""
"Covode Methodist Epicopal Church Cemetery","North Mahoning Township"," Pennsylvania"," United States","17422-17668 Buffalo-Pittsburgh Highway North Mahoning Township, Indiana, Pennsylvania, 15771 United States","-79.016370357044","40.877937184377"," Indiana","",""
"Cowell Cemetery","Waynesburg"," Pennsylvania"," United States","Mason Ridge Rd Waynesburg, Greene, Pennsylvania, 15370 United States","-80.08625575799","39.791438076841"," Greene","",""
"Riverview Cemetery","Boardman"," Oregon"," United States","Marine Dr NE Boardman, Morrow, Oregon, 97818 United States","-119.69235943141","45.843436592912"," Morrow","",""
"Robert Bird Cemetery","Wilsonville"," Oregon"," United States","23403 Southwest Gage Road Wilsonville, Clackamas, Oregon, 97068 United States","-122.723263107","45.350630399133"," Clackamas","",""
"Cannon Cemetery","Elk Park"," North Carolina"," United States","301-525 Dayton Jones Ln Elk Park, Avery, North Carolina, 28622 United States","-81.951403087293","36.17587129412"," Avery","",""
"Coventer Cemetery","Conemaugh Township"," Pennsylvania"," United States","35 Iselin Road Conemaugh Township, Indiana, Pennsylvania, 15681 United States","-79.377115810004","40.536495874609"," Indiana","",""
"Covenanter Cemetery","Canonsburg"," Pennsylvania"," United States","1845 Nine Eighty Rd Canonsburg, Washington, Pennsylvania, 15317 United States","-80.22639","40.30194"," Washington","",""
"Coventryville African Union Church Cemetery","South Coventry Township"," Pennsylvania"," United States","Rose Lane South Coventry Township, Chester, Pennsylvania, 19465 United States","-75.682003","40.183169"," Chester","",""
"Riverside Cemetery","Albany"," Oregon"," United States","1101-1199 SW 7th Ave Albany, Linn, Oregon, 97321 United States","-123.11954616507","44.631599101234"," Linn","",""
"Cannaday Memorial Cem","Newport"," North Carolina"," United States","1826-1930 9 Mile Road Newport, Carteret, North Carolina, 28570 United States","-76.928396","34.788714"," Carteret","",""
"Riverview Abbey Funeral Home","Portland"," Oregon"," United States","0319 Southwest Taylors Ferry Road Portland, Multnomah, Oregon, 97219 United States","-122.67451560102","45.466935665489"," Multnomah","",""
"Candor Cemetery","Candor"," North Carolina"," United States","2601-2899 U.S. 220 Alt Candor, Montgomery, North Carolina, 27229 United States","-79.750130778346","35.303099146409"," Montgomery","",""
"Craig Cemetery","New Alexandria"," Pennsylvania"," United States","Galando Rd New Alexandria, Westmoreland, Pennsylvania, 15670 United States","-79.426666","40.390831"," Westmoreland","",""
"Cowansville Cemetery","Cowansville East Franklin Township"," Pennsylvania"," United States","118 Snyder Drive Cowansville East Franklin Township, Armstrong, Pennsylvania, 16218 United States","-79.587049389991","40.887886713429"," Armstrong","",""
"Camps Creek Cemetery","Mooresboro"," North Carolina"," United States","2318 Camp Creek Church Rd Mooresboro, Cleveland, North Carolina, 28114 United States","-81.688584420088","35.196224376128"," Cleveland","",""
"River View Cemetery","Portland"," Oregon"," United States","300 South Taylors Ferry Road Portland, Multnomah, Oregon, 97219 United States 
                         
                    ","-122.673545582","45.462977611845"," Multnomah","https://www.riverviewcemetery.org/",""
"Campbell Cemetery","Creston"," North Carolina"," United States","Unnamed Rd Creston, Ashe, North Carolina, 28615 United States","-81.65442968182","36.52013241455"," Ashe","",""
"Campbell Cemetery","Bakersville"," North Carolina"," United States","1-299 Campbell Cemetery Rd Bakersville, Mitchell, North Carolina, 28705 United States","-82.192446282946","36.125414719734"," Mitchell","",""
"East Schuyler Miller Cemetery","Herkimer"," New York"," United States","Church Road Herkimer, Herkimer, New York, 13340 United States","-75.080673","43.064866"," Herkimer","",""
"East Plattekill Cemetery","Clintondale"," New York"," United States","993 Milton Turnpike Clintondale, Ulster, New York, 12515 United States","-74.058245466138","41.673603262908"," Ulster","",""
"Cannon, Caleb Family","Ayden"," North Carolina"," United States","4946 Rountree Road Ayden, Pitt, North Carolina, 28590 United States","-77.488508840841","35.481475765585"," Pitt","",""
"East Road Cemetery","Heuvelton"," New York"," United States","316-322 E Rd Heuvelton, St Lawrence, New York, 13654 United States","-75.414359932542","44.550579265559"," St Lawrence","",""
"Cane Creek Friends Church Cemetery","Alamance"," North Carolina"," United States","719 W Greensboro Chapel Hill Rd Alamance, Alamance, North Carolina, 27349 United States","-79.445597747053","35.890154295355"," Alamance","",""
"East Pharsalia","Pharsalia"," New York"," United States","1053 County Road 8 Pharsalia, Chenango, New York, 13801 United States","-75.717707855397","42.556315637956"," Chenango","",""
"Canady Cem","Stump Sound"," North Carolina"," United States","162 Zion Lane Stump Sound, Onslow, North Carolina, 28460 United States","-77.39614785","34.55860814"," Onslow","",""
"Saint Thomas Cemetery","Bradley"," South Dakota"," United States","County Road 2 Bradley, Clark, South Dakota, 57217 United States","-97.809974612431","45.096238526612"," Clark","",""
"East Rodman Cemetery","Rodman"," New York"," United States","13900-13998 County Road 156 Rodman, Jefferson, New York, 13601 United States","-75.851559173523","43.871794113156"," Jefferson","",""
"Cane Creek Cemetery","Fairview"," North Carolina"," United States","72 Grave Yard Rd Fairview, Buncombe, North Carolina, 28730 United States","-82.401022169307","35.522165034962"," Buncombe","",""
"Saint Theresa Catholic Cemetery","Dewey"," South Dakota"," United States","Whitehorse Road Dewey, South Dakota, 57661 United States","-100.85901691536","45.26946366439","","",""
"Bloodworth Cemetery","Millersville"," Tennessee"," United States","117 Flat Ridge Rd Millersville, Sumner, Tennessee, 37072 United States","-86.684998","36.407219"," Sumner","",""
"Saint Stephen Cemetery","Parmelee"," South Dakota"," United States","Parmelee, Todd, South Dakota, 57566 United States","-101.22687374736","43.353990415908"," Todd","",""
"Bloodworth Cemetery","Gallatin"," Tennessee"," United States","1408 Long Hollow Pike Gallatin, Sumner, Tennessee, 37066 United States","-86.514442","36.38583"," Sumner","",""
"Blevins Cemetery","Shady Valley"," Tennessee"," United States","268-298 Stegall Rd Shady Valley, Johnson, Tennessee, 37688 United States","-81.888893","36.539719"," Johnson","",""
"Saint Thomas Cemetery","Mellette"," South Dakota"," United States","Mellette, South Dakota United States","-101.21060666394","43.558270387528","","",""
"Blevins Cemetery","Bristol"," Tennessee"," United States","398 Deer Run Pvt Dr Bristol, Sullivan, Tennessee, 37620 United States","-82.165618707766","36.506568854627"," Sullivan","",""
"Blevins Cemetery","Shady Valley"," Tennessee"," United States","268-298 Stegall Rd Shady Valley, Johnson, Tennessee, 37688 United States","-81.888611","36.53944"," Johnson","",""
"Blevins Cemetery","Roan Mountain"," Tennessee"," United States","452 Tiger Creek Rd Roan Mountain, Carter, Tennessee, 37687 United States","-82.186111","36.200562"," Carter","",""
"Saint Thomas Cemetery","McLaughlin"," South Dakota"," United States","McLaughlin, Corson, South Dakota, 57642 United States","-100.4042267548","45.85078938982"," Corson","",""
"Foster Cemetery","Wellford"," South Carolina"," United States","100 Falling Creek Road Wellford, Spartanburg, South Carolina, 29301 United States","-82.038145003475","34.945928893787"," Spartanburg","",""
"Blevins Cemetery","Oneida"," Tennessee"," United States","Oneida, Scott, Tennessee United States","-84.755592988264","36.581579848697"," Scott","",""
"Blevins Cemetery","Shady Valley"," Tennessee"," United States","2353-2587 Tennessee 133 Shady Valley, Johnson, Tennessee, 37688 United States","-81.895934371383","36.537536701164"," Johnson","",""
"Foster Cemetery","Spartanburg"," South Carolina"," United States","Spartanburg, Spartanburg, South Carolina, 29302 United States","-81.835289522546","34.86243129242"," Spartanburg","",""
"Fort Prince Memorial Gardens","Wellford"," South Carolina"," United States","101-125 Fort Prince Rd Wellford, Spartanburg, South Carolina, 29385 United States","-82.051732189019","34.964181859965"," Spartanburg","",""
"Saint Stephen Cemetery","Bridgewater"," South Dakota"," United States","264th St Bridgewater, McCook, South Dakota, 57319 United States","-97.477163526461","43.557453349928"," McCook","",""
"Saint Thomas Cemetery","Mission"," South Dakota"," United States","U.S. 18 Mission, Todd, South Dakota, 57555 United States","-100.642776","43.304722"," Todd","",""
"Saint Thomas Cemetery","Madison"," South Dakota"," United States","597 County Highway 35 Madison, Lake, South Dakota, 57042 United States","-97.121659220904","43.991281936726"," Lake","",""
